RowID, Date, TimeStamp, AccX, AccY, Accz, Comment
0, Sun Dec 18 19:31:47 GMT+01:00 2016, 1.034674E15, -3.3423057, 7.785944, 4.55856, null
0, Sun Dec 18 19:31:47 GMT+01:00 2016, 1.0346742E15, -3.3901896, 7.795521, 4.606444, null
0, Sun Dec 18 19:31:47 GMT+01:00 2016, 1.0346744E15, -3.323152, 7.8146744, 4.5777135, null
0, Sun Dec 18 19:31:47 GMT+01:00 2016, 1.0346746E15, -3.3518825, 7.795521, 4.606444, null
0, Sun Dec 18 19:31:47 GMT+01:00 2016, 1.0346748E15, -3.4284968, 7.776367, 4.6351743, null
0, Sun Dec 18 19:31:48 GMT+01:00 2016, 1.034675E15, -3.5051112, 7.795521, 4.5681367, null
0, Sun Dec 18 19:31:48 GMT+01:00 2016, 1.0346752E15, -3.323152, 7.7093296, 4.55856, null
0, Sun Dec 18 19:31:48 GMT+01:00 2016, 1.03467534E15, -3.4284968, 7.7667904, 4.6351743, null
0, Sun Dec 18 19:31:48 GMT+01:00 2016, 1.03467554E15, -3.2848446, 7.699753, 4.4915223, null
0, Sun Dec 18 19:31:48 GMT+01:00 2016, 1.03467574E15, -3.466804, 7.7667904, 4.5681367, null
0, Sun Dec 18 19:31:49 GMT+01:00 2016, 1.03467594E15, -3.5338416, 7.8146744, 4.6160207, null
0, Sun Dec 18 19:31:49 GMT+01:00 2016, 1.03467614E15, -3.4955344, 7.7093296, 4.606444, null
0, Sun Dec 18 19:31:49 GMT+01:00 2016, 1.03467634E15, -3.4572272, 7.843405, 4.5777135, null
0, Sun Dec 18 19:31:49 GMT+01:00 2016, 1.03467655E15, -3.4763808, 7.7572136, 4.5681367, null
0, Sun Dec 18 19:31:49 GMT+01:00 2016, 1.03467675E15, -3.4955344, 7.728483, 4.548983, null
0, Sun Dec 18 19:31:50 GMT+01:00 2016, 1.03467695E15, -3.5625722, 7.73806, 4.501099, null
0, Sun Dec 18 19:31:50 GMT+01:00 2016, 1.03467715E15, -3.5625722, 7.690176, 4.4436383, null
0, Sun Dec 18 19:31:50 GMT+01:00 2016, 1.03467735E15, -3.6008794, 7.7093296, 4.501099, null
0, Sun Dec 18 19:31:50 GMT+01:00 2016, 1.03467755E15, -3.6391866, 7.7093296, 4.510676, null
0, Sun Dec 18 19:31:50 GMT+01:00 2016, 1.03467775E15, -3.6487634, 7.776367, 4.453215, null
